0561|ඔය ඔබේ මේසෙ උඩ බලන්න. ඔබේ වීදුරුවට යටින්|
0563|ඔතන ඉන්නව එක මනුස්සයෙක්. එයාට මතක් වෙනවා, එයාට හැමදාම උදේට තේ එක අරගෙන එන කොම්පැනියේ, ඒ ගොල්ලන්ගේ කොම්පැනියේ වැඩ කරන අම්මා කෙනෙක්|
0564|පරණ සේවිකාවක්. එයා දැන් කාලයක් තිස්සේ වැඩ.|
0566|මෙයාට තමන්ගෙ නම ලියන්න ගියාම එයාට මතක් වුණා එයාව. එයාට මතක් වුණා, පහුගිය දවසක කිව්වා නේද,|
0567|එයාගෙ පුතා ඔත්පල වෙලා. දැන් අවුරුදු කීපයක් තිස්සේ ඉස්පිරිතාලෙක.|
0570|ඒ නිසා දරුවගේ ජීවිතය පිළිබඳවත් ප්රශ්නයක් තියෙනව කියලා ඔය තේ එකක් හදලා අල්ලන වෙලාවෙ හෙමීට කියපු කථාවක්|
0571|එයා පෑන අරන් තමන්ගේ නම ලියන්න කල්පනා කරලා මට වඩා සල්ලි ඕන එයාට කියල හිතල එයාගෙ නම ලියනවා වෙනුවට|
0573|මොන තරම් සද්භාවයෙන් මේ නම ලිව්වත් දැන් අත දාලා ගන්න පළවෙනි කොළ කෑල්ලෙ|
0574|ඒ අම්මගෙ නම තියෙන එක ඔයා හිතන්නෙ|
0578|එයාට හිතෙනවා, දැන් ඉතින් මොන දෙයියන්ට කියන්නද? දැන් සමහර විට, මගේ නම යටම තිබුණත් මම දාපු නම දැන් උඩට ඇවිල්ල ඇති.|
0580|කොහොමද එන්නේ. ගත්ත කොළ කෑල්ල. ඔන්න අරගෙන, කොම්පැනියෙ ලොක්කා *|
0581|හොඳයි. ඔබ දන්නවා, මේ තමයි අපි හැමෝම බලාපොරොත්තු වෙච්ච ඒ මොහොත. *|
0582|මම සූදානම්. කවුද ඒ ජයග්රාහකයා කියල. මා සතුව තියෙනවා ඒ නම, අපේ සභාපතිතුමා විසින්|
0583|හැමෝගෙම පපුව ගැහෙන වෙලාවක්.|
0584|රුපියල් දහසක් අරන් ඇවිල්ලා ලක්ෂ පහක් ගෙදර අරන් යන හරි ලස්සන වෙලාවක් මේක. අපි හැමෝම හරි ආසාවෙන් සහභාගි වෙන දෙයක්. නේද?|
0585|අද අපේ වාර්ෂික සැණකෙළියේ|
0590|අනේ එනවා. “එන්න, ඔබතුමිය අපිට අවුරුදු ගානක් මේ ආයතනයේ ලොකු සේවයක්|
0591|හැමෝම රස ගන්වපු නේද, හැමෝම අපි බලාපොරොත්තුවෙන් ඉන්නේ ඒ තේ එක.|
0595|රුපියල් පනස් දහසක තෑග්ගක් දෙන්න මම තීරණය කරලා තියෙනවා.|
0596|අපි තව නමක් තෝර ගමු නේද?|
0599|ඔව්. මම කියන්නම් ඒ නම” කියලා එයා නැවතුණා.|
0601|දෙවන ත්යාගය දිනා ගන්නෙත් ඒ අම්මමයි.|
0602|මොකක් හරි අවුලක් තියෙනවා. එක්කෙනෙකුට එක නමයි නේ|
0604|මුළු කොම්පැනියෙම මිනිස්සු ඒ අම්මගේ නම තමයි|
0605|තමන්ගේ නම වෙනුවට. හැම මනුස්සයම ඒ අම්මගෙ නම ලියලා.|
0606|පෙට්ටියට දාලා. එයාට තෑග්ග දෙන්න ඕන. එයාට තෑග්ග දෙන්න ඕන, එක හඬින්, එක හිතින්, එක සිතුවිල්ලට හිතනවා.|
0613|මොනවද, ඒ ප්රශ්නවලට ඒ ගොල්ලෝ දැනට හොයාගෙන තිබෙන උත්තර මොනවද, අභියෝග මොනවද-|
0620|සතියක් වැඩ කරන්න තමයි හිටියේ. දවස් දෙකයි හිටියේ හැබැයි|
0623|එච්චරයි. එහා පැත්තේ පොරක් සුද්ධ සිංහලෙන්|
0625|කොම්පැණියේ හත්මුතු පරම්පරාවම අමතනවා|
0628|ඒක හදලා ආයේ අරගෙන ගිහිල්ලා දෙවැනි වතාවටත් මොකක් හරි වෙලා.|
0629|එහෙම වෙන්න පුළුවන් නේ|
0630|නමුත් දැන් ජාතිය සහ ජාත්යන්තරේම|
0632|කියනවා, මහත්මයා කේන්ති ගන්න එපා. මට ප්රශ්නෙ සරලව කියන්න|
0633|මම තෝමස්. මම තමයි මේ ආයතනයේ ප්රධානියා. මම තමයි සී ඊ ඕ. එහෙම කියපු ගමන්, ආ..ආ.. මිස්ටර් තෝමස්|
0634|ඒකයි මම බැලුවේ මොකක්ද කරගන්න|
0635|දැන් බලන්න සද්දෙ වෙනස|
0638|ඔය දැන් අර ඇමති හම්බ වුණොත් දෙන්නේ උඩ යන්|
0639|දන්නෙම නැතුව පුටුව|
0640|ඉණෙන් සහ උරහිසෙන් පොඩ්ඩක්|
0641|වෙනවා හරිද ඔය ඔය කියන හුඟක් අය|
0642|නමුත් ඔය කියන හුඟක් අය එහෙම රැල්ලක් ආපුවාම පොඩි ගැස්මක්|
0644|මම දවසක් මම දන්න ගෑණු ළමයෙකුගෙන් මම ඇහුවා|
0645|මම එයාගෙන් දවසක් ඇහුවා ඔයාට හදිසියේ එළිසබත් රැජිණ හම්බ වුණොත්|
0646|ඔයා කොහොමද එයාට කථා කරන්නේ? එයා කියනවා, මම සාමාන්යයෙන් මනුස්සයෙකුට බොහොම කරුණාවෙන් කතා කරන කෙනෙක්.|
0647|මට හරි සතුටක් ඇති වුණා, එයාගේ තියෙන ඍජු ප්රතිපත්තිය|
0650|ලෝකයම පාවිච්චි කළේ. ඇපල් සමාගමේ|
0651|ඊට වඩා වැඩි විස්තරයක් එයා ගැන අවශ්ය නැහැ. එයා කොහොමද ඇපල් සමාගම ආරම්භ කළේ?|
0657|මම ස්ටීව් ජොබ්ස්ගේ සල්ලි ගැන චුට්ටක් කථා කරන්නම්. හූල්ලන්න එපා.|
0659|අවුරුදු විසි තුනේදි එයාගේ වත්කම් පිළිබඳව පොඩි සමීක්ෂණයක් කරනවා.|
0665|අවුරුදු පනස් හයේදි, දෙදාස් එකොලහේදි එයා මියයනකොට වත්කම් ගණනය කරලා තිබුණා,|
0667|බිලියනයක් කියලා කියන්නේ මිලියන දාහකට|
0668|මිලියනවලින් කියනවා නම් මිලියන දාහ වැඩි කිරීම දහයයි දශම දෙක කියන ඇමෙරිකානු ඩොලර් ප්රමාණය තිබුණේ.|
0669|ඒක අපේ රටේ සල්ලිවලින් ගන්නවා නම්|
0673|කොහොම වුණත් මගේ රස්සාවේ තියෙන සමහර කාරණා ඇරුණාම අනෙක් දේවල් පිළිබඳව ජීවිතයේ මම දැන් ඉන්නේ ඒ තරම් සංතෝෂයකින් නොවෙයි.|
0675|සල්ලි කියන්නෙත් මං ගාව තියෙන සමහර දේවල්වලින් එකක් විතරයි|
0676|අද මට අසනීප ඇඳේ ඉන්නකොට හිතෙනවා. මට ජීවිත කාලය පුරාම හම්බවුණු පිළිගැනීම|
0677|සල්ලි ඒවා මරණය ඉස්සරහා අසරණ වෙලා තියෙන හැටි අද මට පෙනෙනවා.|
0678|ඒ එකක්වත් ඉස්සරහා පසුබහින්න මරණය ලැහැස්ති නැහැ. මරණය මට අඩගහනවා.|
0679|දැන් මගේ ප්රසිද්ධියට හෝ සල්ලිවලට, කීර්තියට, ධනයට කරන්න පුළුවන්කමක් නැති බව මට තේරෙනවා.|
0681|ගෙදර වැඩ ටික බලන්න කෙනෙක්ව අරගන්න පුළුවන්, එයාට භාර දෙන්න පුළුවන්. නමුත්,|
0682|ලෙඩක් - දුකක් හැදුණාම ඔබට දැනෙන වේදනාව භාර ගන්න කෙනෙක් ඔබට කීයක්වත් වියදම් කරලා|
0684|ඒකට කියන්නේ ජීවිතය කියලා.|
0685|මාව ශල්යකර්මය සඳහා ශල්යාගාරයට ගෙනියනකොට මට එක දෙයක් මතක් වුණා.|
0686|මම පොත් හුඟක් කියවපු මනුස්සයෙක්. මම ජීවිතයේ එක පොතක් කියවන්න අමතක වුණා කියලා මට එදා තේරුණා.|
0687|ඒ තමයි නිරෝගීමත් ජීවිතයක් ගෙවන ක්රමය කියන පොත.|
0689|ඒ නිසා එයා කියනවා, නොපමාව ජීවිතයට ප්රේම කරන්න.|
0690|ඔබට වැඩියෙන් ආදරය කරන කෙනාට ප්රේම කරන්න. යහළුවන්ට ප්රේම කරන්න.|
0691|වයසත් එක්ක අපට තේරෙනවා. වයස යන්න පටන් ගත්තාට පස්සේ|
0692|ඩොලර් තුන් දාහක ඔරලෝසුවකින් බලන වෙලාවත්,|
0693|ඩොලර් තිහක ඔරලෝසුවකින් බලන වෙලාවත් දෙකම එකයි කියලා ඔබට වයස යනකොට තේරෙයි|
0694|ඔබට බැරි වෙනකොට තේරෙයි. බැරි කාලයකදී පර්ස් එකේ ඩොලර් තුන් දාහක් තිබුණත්, ඩොලර් තිහක් තිබුණත්|
0695|ඒ දෙකෙන්ම වැඩක් නැහැ කියලා ඔබට තේරෙයි.|
0696|ඔබ පාවිච්චි කරන වාහනය ඩොලර් මිලියන දහයක් වුණත්, ඩොලර් දාහක් වුණත්|
0697|ඔබ යන්නේ එකම ගමනාන්තය කියලා ඔබට මම ඉන්න තත්ත්වයට ආවට පස්සේ තේරෙයි.|
0699|මම හැමදාම කියන එකත් එයා කියලා තිබෙනවා.|
0700|ඖෂධ ඔබේ ආහාර ලෙස හිතා ගෙන අනුභව කරන්න එපා.|
0701|එහෙම වෙන්නේ ඔබ කන කෑම|
0702|හිතලා කන්න. නැත්නම් කවදා හෝ දවසක ඔබට ඖෂධ කෑම කියලා|
0706|අපි දැන් බලමු හිතවතුනි, ඔබෙත් මගෙත් .|
0708|අපි වියදම් කරලා තියෙනවා කියලා රුපියල් කෝටි එකසිය විසි එකක්.|
0709|නෝනාවරුනි, මහත්වරුනි, අපි දවසකට රුපියල් කෝටි පනස් එකක අරක්කු බීලා.|
0710|රුපියල් කෝටි දහඅටක බියර් බීලා, රුපියල් කෝටි පනස් දෙකක දවසකට සිගරැට් බොන|
0712|බිලියනවලින් නම් එකසිය හැටපහයි දශම දෙකයි|
0713|බීලා බීලා මැරෙන්න ගිය වුන්ගේ සෞඛ්ය ගොඩ දාන්න ආණ්ඩුවට වියදම් වෙලා තිබෙනවා රුපියල් කෝටි විසිතුන්දාස් හත්සීයක්.|
0714|හම්බ කළේ කීයද?|
0715|අරක්කුම බීලා මැරෙනවාලු අවුරුද්දකට පහළොස් දාහක්. සිගරැට් බීලා බීලා මැරෙනවාලු විසිදාහක්. මෙහෙමයි ඉතින්, අරක්කු සිගරැට් නොබිව්වත්.|
0718|වැඩි කරපු එකෙන් සිගරැට් කූරු මිලියන පන්සිය විසිඑකයි දශම පහක් ඉතුරු වුණා|
0720|මම ඔයාගෙන් ඒ ප්රශ්නය අහලා, මෙතැන මේ වැළලෙන්නේ නැහැ,|
0721|ශ්රී ලංකාවේ පවතින ඕනෑම රජයක් ඒ ගොල්ලන්ගේ බදු ආදායමෙන් සියයට දාහතයි දශම තුනක්|
0722|ඒ ගොල්ලන්ගේ තුන්වැනි ලොකුම ආදායම|
0725|අරක්කු, සිගරැට් කියන්නේ ඔය ගොල්ලන්ගේ පැත්තෙන් බලන කොට, අම්මෝ හෙන ගහන අපරාධයක් වාගේ කියලා කිව්වාට|
0728|මම හිතන්නේ, ඒක ගැන අපි නිකන් කථා කරන්න වද වෙලා වැඩක් නැහැ.|
0730|රටක සංවර්ධනයට යොදා ගත හැකියි කියන අදහස තාම යල් පැන ගිය මහා නිකන් මෝඩ අදහසක් වාගේ|
0731|සුරා බදුවලින් රටක් සංවර්ධනය කරන්න පුළුවන් කියන කථාව බයිලා, ඒක කෙරෙන වැඩක් නොවෙයි කියලා. ඒ වුණාට මහත්වරුනි, ඔබ මෙන්න මේක|
0732|මේක පොඩ්ඩක් හොයලා බලන්න. අපේ වාගේ හය ගුණයක් ලොකු ආර්ථිකයක් තිබෙන ඕස්ට්රේලියාව කියනවා, අපේ රටේ වර්තමාන සුරාබදු ආදායම|
0733|ඕස්ට්රේලියානු ඩොලර් බිලියන දහයයි දශම හතයි. ඒක තව අවුරුදු හතරකින් දෙදහස් විසි අටෙ වගේ වෙන කොට ඔස්ට්රේලියන් ඩොලර් බිලියන|
0734|අපේ වාගේ පහයි දශම පස් ගුණයක ආර්ථියක්තියෙන සිංගප්පූරුව, ඒ වාගේම අපේ රටේ වාගේ තුන් ගුණයක් ලොකු ආර්ථිකයක් තියෙන|
0739|බංගලාදේශය, පාකිස්තානය. මුස්ලිම් අයට අඩිපුඩි ගහන්ඩ බෑ. අනෙක් අයට පුළුවන්. ඔය රටවල්වලට නේ ඕක|
0741|හැබැයි, බොන්ඩ එපා කියන්නේ නැහැ. එපා කිව්වොත්,|
0742|ලෝකයේ කිසිම රටක් නැහැ මැතිතුමා, අරක්කු, සිගරැට් කියන දෙකම නතර කරපු|
0744|ලෝකයේ කිසිම රටක් නැහැ කියනවා, සිගරැට් තහනම් කරපු. නීති තද කරපු රවටල් විතරයි|
0746|මොකක්ද මේ හැම තැනම බලපුවාම මොකක්ද මේ නොකියා කියවෙන කථාව කියන්නකෝ. මල්ලි මෙහෙමයි. මේක නවත්වලා බෑ|
0747|ඉතින් මේ සිගරැට්, අරක්කු නවත්වන්ඩ ඕනෑ කියලා කවුරු හරි හිතනවා නම්, ඒ අදහසම කිසිම තේරුමක් නැති|
0748|පිටු දෙකේ ලියුම මම කියවලා, කියවලා බලනවා, මේ ලියුමේ කිසිම තැනක නෑ “වහාම අරක්කු, සිගරැට් තහනම් කරපිය” කියලා. එහෙම එකක් නැහැ|
0750|ගෙනහැල්ලා පෙන්නන්ඩ. මං ගාව තියෙන ලියුමේ නම් එහෙම එකක් නැහැ. ඒ කියන්නේ මට හිතෙනවා ඒවා ඒ ගොල්ලන්ටත් තේරෙනවා. ඒකනේ නැත්නම් ලියුමේ ලියලා නෑ කොහේවත්|
0753|අරක්කු සිගරැට් භාවිතය අඩු කරන්ඩ අපි වැඩ කරනවා.|
0754|මිනිස්සු වැරදි කරන එක ගැන කිසිම සමාවක් නැතුව ඔහේ ම|
0757|පෝස්ටරෙන් කාරියක්ද කියන්නකෝ. ඉතින් මම යෝජනා කරන්නම්, මගේ ඔළුවේ තිබෙන එක|
0760|රට බීම බෝතලයක් වාගේ එකක සද්දයක් කොහෙන් හරි ආරංචියක් ඇහුණා|
0762|ඔය මැරෙන පහළොස් දාහෙන් බහුතරය එහෙම කුණුම කුණු වෙලා යන්ඩ බීපු සෙට් එක තමයි කියලා නිකන් අපට හිතා ගන්ඩ.|
0763|ඇත්තටම ගානට බීලා නොමැරී ඉන්න මිලියන් ගණන්|
0766|හොයලා බලන්න. පැයකට මිලිලීටර තිහක් බීපන්, ඒක|
0767|අක්මාව විසින් කියලා තිබෙනවා. එතකොට මේක සමාජගත කර ගන්ඩ පුළුවන් නම් හරියට, “තිහක් ඔබේ ශරීරය විනාශ”|
0773|පුරුද්දක් මේ මිනිස්සු බොනවා කියන එක. ඉතින් ඒ යකා හොර පාරෙන් එන ඒවා හරි|
0777|එයා කියනවා, ෆුල් ඇන්ඩ් කම්ප්ලීට් සීස් ෆය.|
0778|ඔයාට මතක නම් මේ සිද්ධිය, මතක් කරන්න බලන්න.|
0779|අපිට යන්න වෙනවා දෙදාස් විසිතුනේ ඔක්තෝබර් මාසේ හත්වැනි දාට ම යන්න වෙනවා.|
0780|හමාස්ලා එනවා. වෙඩි තියලා එක්දාස් දෙසීයක් එතැන මරණවා,|
0781|දෙසීය පනස් එකක් ගාසාවලට අරන් යනවා, ප්රාණ|
0782|මේකට ප්රතිරෝධය දැක්වීමක් වශයෙන් තමයි ඊශ්රායලය යුද්ධය ප්රකාශ කරන්නේ.|
0784|ඇත්තටම ඊශ්රාලය, වාර්තා වෙලා තියෙන විධියට, පලස්තීනයේ කී දෙනෙක් මැරුවාද?|
0785|ඉලක්කමක් හැටියට වාර්තා වෙලා අන්තිමට නතර වුණේ|
0786|හතලිස් හයදාහෙන්. ඒක දහ ගුණයකට වඩා නම්|
0790|ඒකත් ඉතින් රෑ පානේ යන්න ඕනී,|
0792|පැය විසිහතරක් ඇතුළත පහළොස් වතාවක්|
0796|අද වෙනතුරු අඩුම තරමේ එක මිනිහෙක් හරි ඕකේ ඉන්නවා.|
0797|සාමාන්යයෙන් මේක ඇතුළේ හත්දෙනෙකුට විතර ඉන්න පුළුවන් කියලයි කියන්නේ. අපි ගණන් මිණුම් කථා කරනකොට අපට තේරෙන භාෂාවෙන් කථා කරන්න එපැයි.|
0799|ගෙදරක සයිස් ඉඩක් තියෙන එකක්. වතුර ගෙනියනවා ඇත්තේ කොහොමද?|
0800|වතුර ගෙනියනවා පොළොවේ ඉඳලා.|
0803|ඊට අමතරව මේක පොඩ්ඩක් අමාරුයි. ඒකේ ඇත්ළේ ඉන්න මිනිස්සුන්ගේ මුත්රා|
0806|වතුර ලීටරයක් ලංකාවේ සල්ලිවලින් රුපියල් ලක්ෂ හයක්|
0807|අභ්යවකාශ තරණයට අපට තිබෙන ලොකුම බාධාව වතුර. වතුර|
0813|රුපියල් කෝටි දහයක් යනවා. මේ දවස්වල අභ්යවකාශ තාක්ෂණය ගැන|
0814|උනන්දුවක් දක්වන හුඟාක් අය කථා කරන නමක් තියනවා.|
0815|එයාටත් ඔය වියදමම ගියා.|
0820|ආපහු එන ගමන සම්පූර්ණයෙන්ම තීරණය වෙන්නේ|
0821|ඒ ජෙට් එකක් නෑර වැඩ කරන්න ඕනි. ඒවා|
0824|ඔයා දන්නවාද අපේ වායුගෝලයට ඇතුළ් වෙන අතිෂය තීරණාත්මකයි. මේ වායුගෝලයට පිට ස්ථරය වැඩ කරනවා නිකම් බැලුමක් වාගේ.|
0826|වැරදි කෝණයෙන් මේ යානාව ආපසු ආවොත් අන්න ඒ විධියට වතුර උඩට ගලක් ගැහුවා වාගේ මේ යානාව විසි වෙලා යනවා|
0827|ඈත අභ්යවකාශයට. අපි දන්නැ|
0828|ඊළඟට වේගය ඕනෑවට වඩා වැඩියෙන් අපේ වායු ගෝලයට ඇතුළ් වුණොත්|
0830|මෙන්න මේ ප්රශ්න ටික තියනවා.|
0835|ආසාදනයට ලක් වෙච්ච|
0839|මේකේ සෑහෙන බරසාර මරණ සංඛ්යාවක් තියෙනවා.|
0842|මේ බැක්ටීරියාවකින් එන එකක්. මේ බැක්ටීරියාව අපට අලුත්ද කියලා මම හොයලා|
0844|මෙයා උගුරේ සහ හම මතුපිටයි ඉන්නේ|
0845|පටකවලයි, අපේ ලේවලයි කවදාවත් මේ බැක්ටීරියා එක අපිට හම්බුණේ නෑ. නමුත් දැන් මෙයා පටකවලටයි, ලේවලටයි යනවා.|
0846|ලාදුරු ආපු කාලේ තිබුණා අදහසක් මේ අතපය ගැලවිලා පුරුක්වලින් හැලෙනවයි කියලා. දැන් කියනවා මේ රෝගයේ|
0847|මේ බැක්ටීරියා ආසාදනය පටකවලට සහ ලේවලට කලවම් උනොත්|
0848|මේ බැක්ටීරියාව අතක් පයක් වුණත් එහෙම නැති වෙන්න පුළුවන් කියලා. මේක අපේ හම, අපේ මස් කාගෙන ජීවත් වෙන බැක්ටීරියා එකක්.|
0849|කිසිම කරදරයක් නැතිව හිටියා. මේක මස් දිය කරවන|
0852|මේ ගොල්ලෝ මොකටද අපේ ශරීරයේ ඉන්නේ කියලා|
0853|මේ ගොල්ලෝ උදව් වෙනවලු අපේ ආහාර දිරවන්න|
0854|අපේ ශරීරයට පිටින් ඇතුල් වෙන පිට ගංකාරයෝ|
0855|ඉතිං මං බැලුවා මේ වාගේ මේ වගේ සත්තු ඉතින් ටිකක් ඇති|
0856|මම බැලුවා කොච්චරක් ඉන්නවාද කියලා. සාමාන්යයෙන් නිකම් ට්රිලියන පනහක්|
0857|මිනිස්සුන්ගේ ඇගේ සෛල කොච්චර තිබෙනවද ඔබ දන්න විධියට?|
0858|බිලියන? මිනිස්සුන්ගේ ඇගේ සෛලත් නිකම් ට්රිලියන පනහක් විතර තියෙනවා|
0859|මේ කියන්නේ මොකක්ද? අපේ ඇගේ තියෙන හැම සෛලෙකටම එකා ගානේ ඉන්නවා|
0861|අපිත් එක්ක මේ දන්න කාලේ ඉඳලා උගුරේ හමේ හිටපු පොරක්ම තමයි මේ දැන් හෙන කචල් එකක් දාලා තියෙන්නේ|
0863|ලොකූ අභ්යාවකාශ යානාවලින් අමූතු හැඩ තියෙන සද්ධන්ත ජීවියෝ නිකම් වැල් වැල් වගේ නහයෙන්|
0866|පිටසක්වළ ජීවියන්ට අපිව අලුතෙන් අල්ලන්න දෙයක් නෑ.|
0869|අපි ඉන්නවා පිටසක්වළ යානා අරං ජීවියෝ තුවක්කු එහෙම අරං|
0870|ඩොක්ටර් රවීන්ද්ර උඩුගමගේ, එයා ටක් ගාලා කථා කරලා මට මේ ගැන පොඩි අදහසක්|
0872|නියපොත්තෙන් කඩන්න පුළුවන් එකට අපි පොරව අරං|
0873|මතක තියා ගන්න මේක හරී වටිනවා ඔබ දොස්තර කෙනෙක් නෙවෙයි නම්|
0876|එහෙම තමයි අපේ අනේ හමේ පාඩුවේ හටපු උගුරේ පාඩුවේ හිටපු ඔය බැක්ටීරියා එකක් තමයි විකෘතිවෙලා|
0879|තාම මේක ලෝක ව්යාප්ත වෙන මට්ටමට ඇවිල්ලා නෑ. නමුත් මේක මරණ අනුපාතිකය පිළිබඳව|
0883|එකක් අපිව ජීවත් වෙන්න ක්රියාත්මක කරන එක.|
0884|ලෝකෙ තියෙන රසවත්ම දේ ගැන අපි කථා කරන්න යන්නේ. මේක|
0885|මෙහේ කථාවක් නෙවෙයි. පාකිස්ථානු ජන කථාවක්|
0886|රෑට වෙස් වලාගෙන මිනිස්සුන්ගේ සුවදුක් අහන්න යන ක්රමවේදයක්. ඉතින් කොහොම හරි|
0887|ප්රාන්තේ හිටපු රජතුමාගේ පුරුද්දක් තමයි හිටි ගමන් රෑට|
0888|එයා පිට්ටනියක් ගාවින් යද්දී එයාට ඇහෙනවා ළමයි කිහිපදෙනෙක් කථා කර කර ඉන්නවා.|
0889|ගෑණු ළමයි කිහිප දෙනෙක්. මේ ගෑණු ළමයි තුන්දෙනාගේ කථාව මොකක්ද දන්නවාද? මොකක්ද ලෝකෙ තිබෙන රසවත්ම දේ.|
0890|ලෝකෙ තිබෙන රසවත්ම දේ මස්. තව ගෑණු ළමයෙක් කියනවා, නෑ ලෝකයේ තිබෙන රසවත්ම දේ වයින්.|
0891|තවත් ගෑණු ළමයෙක් කියනවා, ලෝකයේ තිබෙන රසවත්ම දේ මස්වත්, වයින්වත් නෙමෙයි,|
0893|නමුත් රජතුමාට නින්ද යන්නෑ මේ කථාවේ|
0894|මැද හරියේ දිග කථාවක් තියෙන්නේ. ඒක කොට කරලා ගත්තොත්|
0895|රජතුමා තමන්ගේ බලය පාවිච්චි කරලා මේ ගෑණු ළමයි තුන්දෙනාව මාළිගාවට ගෙන්නනවා පවුලේ උදවියත් එක්ක.|
0896|මුළදි ඉතින් පවුලේ උදවිය බය වෙනවා.|
0897|දැන් හිතන්ඩකෝ ඔයාට හැටිහැටියේ ජනාධිපතිතුමා එන්ඩ කියනවා.|
0898|ඉතින් අර පළවෙනි දරුවාගෙන් අහනවා, පුතා මට ඇහුණා ඔයා කියනවා ලෝකෙ තිබෙන රසවත්ම දේ මස් කියලා.|
0899|ඇයි ඒ? රජතුමා මම ඒක තීරණය කරේ විශේෂ හේතු ගොඩක් උඩ. ඉස්සෙල්ලම කියන්න බලන්න|
0900|තමුන් කවුද කියලා දරුවා. රජතුමනි, මම හාබ්බ්රා වංශයේ දරුවෙක්. හාබ්බ්රා වංශයේ අය මස්, මාලු කන්නෑ.|
0901|ඉතින් ඔයා කොහොමද දන්නේ මස් තමයි රස කියලා. මගේ කුතුහලය තවත් ඉහළ යනවා. රජතුමනි,|
0902|නමුත් මං නිරීක්ෂණය කරපු දේවල් තියෙනවා. මොනවාද දරුවා? අපේ ගේ කිට්ටුවම තියෙනවා මස් කඩයක්.|
0904|මේ මස් කියන්නේ බොහොම රසවත් දෙයක් වෙන්ට ඕනි කියලා. අනිත් එක රජතුමනි, මිනිස්සු මස් කාලා විසි කරන|
0905|කටු. ඒවා බල්ලෝ අරගෙන දුවනවා. එතන පොඩ්ඩක් හරි බිම වැටිලා ඉතුරු වුණොත් ඒවා කූඹි අරන් දුවනවා.|
0906|නැත්නම් කපුටෝ අරන් යනවා. අන්න ඒ නිසා රජතුමනි, මම හිතුවා|
0907|ලෝකෙ තිබෙන රසවත්ම දේ මස් වෙන්ඩ ඕනේ කියලා. ම්.. බොහොම සාධාරණයි.|
0908|ළමයා, මට ඇහුණා ඔයා කියනවා ලෝකෙ රසවත්ම දේ වයින් කියලා. ඔබ කවුද?|
0910|පවුලක දියණියක් විධියට ඔබ වයින් ලෝකෙ රසවත්ම දේ කියලා දැන ගත්තේ කොහොමද?|
0911|ඒක ඇත්ත රජතුමනි, මම කවදාවත් වයින් බීලා නැහැ.|
0912|අපේ ගෙවල් කිට්ටුව වයින් සැල් කිහිපයක්ම තියෙනවා. වයින් විකුණන ආයතන.|
0913|එතන්ට එනවා හොඳට ඇඳ පැළද ගත්ත මහත්තුරු. එතන ඉදගෙන සතුටු වෙවී, හිනා වෙවී වයින් බොනවා.|
0914|ටික වෙලාවකට පස්සේ ඒගොල්ලෝ නැඟිටිනවා. නැඟිට ගන්න බැහැ.|
0915|ඊටපස්සේ ඒක වහන වෙලාවට නැඟිටිනවා. නැඟිට ගන්න බැහැ.|
0916|වයින් සැලේ හිමිකාරයෝ|
0917|වැනි වැනී යනවා, වැටි වැටී යනවා,|
0918|දණ ගගා යනවා, බැනුම් අහ අහා යනවා.|
0919|බිත්තිවල හැපි හැපී, කාණුවල වැටි වැටී යනවා.|
0920|මම හිතනවා ආයෙනම් මේ මිනිස්සු කවදාවත් මේ වයින් බොන්න නම් එන එකක් නැහැ මෙහෙම දුක්|
0921|මේ යන හැටියට වයින් තමයි ලෝකෙ රසවත්|
0922|අන්තිම එක්කෙනා ගෙන්නුවා. පුතා, මට ඇහුණා ඔයා කියනවා ලෝකෙ රසවත්ම දේ බොරු කියන එක|
0924|රජතුමනි, ඔබතුමාට පුළුවන්ද මට කහවණු ලක්ෂ දෙකක් දෙන්න. පුළුවන්. මොකක්ද උඹ කරන්න යන්නේ කහවණු ලක්ෂ දෙකක් අරන්.|
0925|මම ඔබවහන්සේට ඔප්පු කරනවා බොරු කියන එක රසවත් කියලා. මට මාසයක් දෙන්න. කහවණු ලක්ෂ දෙකක් දෙන්න.|
0926|හොඳයි. කහවණු ලක්ෂ දෙකක් ගන්න. මාසයක් දෙනවා ඔප්පු කරලා පෙන්වන්න.|
0927|මාසෙකට පස්සේ රජතුමාට මතක් වෙලා ළමයාව ගෙන්නලා ඇහුවා මොකද දැන් වැඩේ. ඔක්කොම ලෑස්තියි ඔබතුමාට එන්නයි තිබෙන්නේ.|
0928|කොහේටද අපි එන්න ඕනේ. කැළෑවට එන්න ඕනේ. කැළෑවේ තියෙන ලස්සම තැන. මම ලස්සන කුටියක්.|
0929|සේද රෙදි අතුරලා. පළිඟු ඔබ්බවලා. රන් ලියකම්, කැටයම් වැඩ දාලා. ලස්සන කුටියක් හැදුවා.|
0930|හොඳයි. ඔබවහන්සේ එතනට එන්න ඕනේ. ඔබවහන්සේගේ හොඳම හිතවත්තු දෙන්නත් එක්ක. ඔබවහන්සේලාට|
0931|මම දෙවියන්ව ජීවිතේ එකම එක වතාවක් මුණ ගස්සන්න ලෑස්ති කරනවා. ඔබ වහන්නේ එන්න ඕන තව දෙන්නෙක්වත් එක්ක.|
0932|රජතුමා කියපු දවසට ආවා ඈ. දැන් අපි යන්ඩද ඇතුළට. රජතුමනි, සමාවෙන්න,|
